
   INFO  Server running on [http://adamclay.local:8004].  

  Press Ctrl+C to stop the server
  2025-07-03 19:14:25 /api/thoughts/recent ......................... ~ 0.20ms
  2025-07-03 19:14:25 /api/status .................................. ~ 0.12ms
  2025-07-03 19:14:26 /api/consciousness/thinking-status ........... ~ 0.15ms
  2025-07-03 19:14:26 /api/status .................................. ~ 0.55ms
  2025-07-03 19:14:29 /api/consciousness/thinking-status ........... ~ 0.84ms
  2025-07-03 19:14:35 /api/status .................................. ~ 0.51ms
  2025-07-03 19:14:36 /api/status .................................. ~ 0.20ms
  2025-07-03 19:14:41 /api/consciousness/thinking-status ........... ~ 0.14ms
  2025-07-03 19:14:42 /api/thoughts/recent ......................... ~ 0.48ms
  2025-07-03 19:14:44 /api/consciousness/thinking-status ........... ~ 0.15ms
  2025-07-03 19:14:45 /api/thoughts/recent ......................... ~ 0.11ms
  2025-07-03 19:14:45 /api/status .................................. ~ 0.57ms
  2025-07-03 19:14:46 /api/status .................................. ~ 0.13ms
  2025-07-03 19:14:55 /api/status .................................. ~ 0.37ms
  2025-07-03 19:14:56 /api/consciousness/thinking-status ......... ~ 506.43ms
  2025-07-03 19:14:56 /api/status ................................ ~ 507.97ms
  2025-07-03 19:14:59 /api/consciousness/thinking-status ........... ~ 0.62ms
  2025-07-03 19:15:02 /api/thoughts/recent ......................... ~ 0.40ms
  2025-07-03 19:15:05 /api/thoughts/recent ......................... ~ 0.55ms
  2025-07-03 19:15:05 /api/status .................................. ~ 2.61ms
  2025-07-03 19:15:06 /api/status .................................. ~ 1.33ms
  2025-07-03 19:15:11 /api/consciousness/thinking-status ........... ~ 0.59ms
  2025-07-03 19:15:14 /api/consciousness/thinking-status ........... ~ 0.56ms
  2025-07-03 19:15:15 /api/status .................................. ~ 0.56ms
  2025-07-03 19:15:16 /api/status .................................. ~ 0.52ms
  2025-07-03 19:15:22 /api/thoughts/recent ......................... ~ 1.26ms
  2025-07-03 19:15:25 /api/thoughts/recent ......................... ~ 0.63ms
  2025-07-03 19:15:25 /api/status .................................. ~ 2.65ms
  2025-07-03 19:15:26 /api/consciousness/thinking-status ........... ~ 0.55ms
  2025-07-03 19:15:27 /api/status .................................. ~ 0.57ms
  2025-07-03 19:15:30 /api/consciousness/thinking-status ........... ~ 0.70ms
  2025-07-03 19:15:36 /api/status .................................. ~ 0.80ms
  2025-07-03 19:15:38 /api/status .................................. ~ 0.25ms
  2025-07-03 19:15:42 /api/consciousness/thinking-status ........... ~ 5.65ms
  2025-07-03 19:15:43 /api/thoughts/recent ......................... ~ 0.22ms
  2025-07-03 19:15:45 /api/consciousness/thinking-status ........... ~ 0.46ms
  2025-07-03 19:15:46 /api/thoughts/recent ......................... ~ 0.12ms
  2025-07-03 19:15:46 /api/status .................................. ~ 0.53ms
  2025-07-03 19:15:48 /api/status .................................. ~ 0.58ms
  2025-07-03 19:15:56 /api/status .................................. ~ 0.66ms
  2025-07-03 19:15:57 /api/consciousness/thinking-status ........... ~ 0.40ms
  2025-07-03 19:15:58 /api/status .................................. ~ 0.37ms
  2025-07-03 19:16:05 /api/thoughts/recent ......................... ~ 1.26ms
  2025-07-03 19:16:05 /api/consciousness/thinking-status ........... ~ 1.79ms
  2025-07-03 19:16:06 /api/thoughts/recent ......................... ~ 0.51ms
  2025-07-03 19:16:06 /api/status .................................. ~ 0.15ms
  2025-07-03 19:16:08 /api/status .................................. ~ 0.14ms
  2025-07-03 19:16:17 /api/consciousness/thinking-status ........... ~ 0.39ms
  2025-07-03 19:16:17 /api/consciousness/thinking-status ........... ~ 0.64ms
  2025-07-03 19:16:17 /api/status .................................. ~ 0.29ms
  2025-07-03 19:16:18 /api/status .................................. ~ 0.38ms
  2025-07-03 19:16:23 /api/thoughts/recent ......................... ~ 0.61ms
  2025-07-03 19:16:26 /api/thoughts/recent ......................... ~ 0.18ms
  2025-07-03 19:16:26 /api/status .................................. ~ 0.61ms
  2025-07-03 19:16:27 /api/consciousness/thinking-status ........... ~ 0.25ms
  2025-07-03 19:16:28 /api/status .................................. ~ 0.48ms
  2025-07-03 19:16:30 /api/consciousness/thinking-status ........... ~ 0.36ms
  2025-07-03 19:16:36 /api/status .................................. ~ 0.47ms
  2025-07-03 19:16:38 /api/status .................................. ~ 0.09ms
  2025-07-03 19:16:42 /api/consciousness/thinking-status ........... ~ 0.94ms
  2025-07-03 19:16:43 /api/thoughts/recent ......................... ~ 0.18ms
  2025-07-03 19:16:45 /api/consciousness/thinking-status ........... ~ 0.45ms
  2025-07-03 19:16:46 /api/thoughts/recent ......................... ~ 0.10ms
  2025-07-03 19:16:46 /api/status .................................. ~ 0.04ms
  2025-07-03 19:16:49 /api/status .................................. ~ 0.38ms
  2025-07-03 19:16:57 /api/status .................................. ~ 1.15ms
  2025-07-03 19:16:58 /api/consciousness/thinking-status ........... ~ 0.24ms
  2025-07-03 19:16:59 /api/status .................................. ~ 0.19ms
  2025-07-03 19:17:01 /api/consciousness/thinking-status ........... ~ 0.25ms
  2025-07-03 19:17:04 /api/thoughts/recent ......................... ~ 1.05ms
  2025-07-03 19:17:07 /api/thoughts/recent ......................... ~ 0.10ms
  2025-07-03 19:17:07 /api/status .................................. ~ 0.04ms
  2025-07-03 19:17:09 /api/status .................................. ~ 0.13ms
  2025-07-03 19:17:13 /api/consciousness/thinking-status ........... ~ 0.18ms
  2025-07-03 19:17:16 /api/consciousness/thinking-status ........... ~ 0.55ms
  2025-07-03 19:17:17 /api/status .................................. ~ 0.18ms
  2025-07-03 19:17:19 /api/status ................................ ~ 505.21ms
  2025-07-03 19:17:24 /api/thoughts/recent ......................... ~ 0.33ms
  2025-07-03 19:17:27 /api/thoughts/recent ......................... ~ 0.11ms
  2025-07-03 19:17:27 /api/status .................................. ~ 0.07ms
  2025-07-03 19:17:28 /api/consciousness/thinking-status ........... ~ 0.16ms
  2025-07-03 19:17:29 /api/status .................................. ~ 0.19ms
  2025-07-03 19:17:31 /api/consciousness/thinking-status ........... ~ 0.33ms
  2025-07-03 19:17:37 /api/status .................................. ~ 0.30ms
  2025-07-03 19:17:39 /api/status .................................. ~ 0.20ms
  2025-07-03 19:17:43 /api/consciousness/thinking-status ........... ~ 0.36ms
  2025-07-03 19:17:44 /api/thoughts/recent ......................... ~ 0.11ms
  2025-07-03 19:17:46 /api/consciousness/thinking-status ........... ~ 0.11ms
  2025-07-03 19:17:47 /api/thoughts/recent ......................... ~ 0.11ms
  2025-07-03 19:17:47 /api/status .................................. ~ 0.06ms
  2025-07-03 19:17:49 /api/status .................................. ~ 0.27ms
  2025-07-03 19:17:57 /api/status ................................ ~ 507.24ms
  2025-07-03 19:17:58 /api/consciousness/thinking-status ........... ~ 0.16ms
  2025-07-03 19:17:59 /api/status .................................. ~ 0.26ms
  2025-07-03 19:18:01 /api/consciousness/thinking-status ........... ~ 0.56ms
  2025-07-03 19:18:04 /api/thoughts/recent ......................... ~ 0.27ms
  2025-07-03 19:18:07 /api/thoughts/recent ......................... ~ 0.23ms
  2025-07-03 19:18:07 /api/status .................................. ~ 1.20ms
  2025-07-03 19:18:09 /api/status .................................. ~ 1.19ms
  2025-07-03 19:18:13 /api/consciousness/thinking-status ........... ~ 1.60ms
  2025-07-03 19:18:16 /api/consciousness/thinking-status ........... ~ 0.10ms
  2025-07-03 19:18:17 /api/status .................................. ~ 0.38ms
  2025-07-03 19:18:20 /api/status .................................. ~ 0.89ms
  2025-07-03 19:18:25 /api/thoughts/recent ......................... ~ 0.35ms
  2025-07-03 19:18:28 /api/thoughts/recent ......................... ~ 0.94ms
  2025-07-03 19:18:28 /api/status .................................. ~ 1.91ms
  2025-07-03 19:18:29 /api/consciousness/thinking-status ........... ~ 0.12ms
  2025-07-03 19:18:30 /api/status .................................. ~ 0.19ms
  2025-07-03 19:18:32 /api/consciousness/thinking-status ........... ~ 2.15ms
  2025-07-03 19:18:38 /api/status .................................. ~ 0.82ms
  2025-07-03 19:18:40 /api/status .................................. ~ 0.41ms
  2025-07-03 19:18:44 /api/consciousness/thinking-status ........... ~ 0.68ms
  2025-07-03 19:18:45 /api/thoughts/recent ......................... ~ 0.23ms
  2025-07-03 19:18:47 /api/consciousness/thinking-status ........... ~ 0.94ms
  2025-07-03 19:18:48 /api/thoughts/recent ......................... ~ 0.31ms
  2025-07-03 19:18:48 /api/status .................................. ~ 0.17ms
  2025-07-03 19:18:50 /api/status .................................. ~ 0.25ms
  2025-07-03 19:18:58 /api/status .................................. ~ 1.16ms
  2025-07-03 19:18:59 /api/consciousness/thinking-status ........... ~ 0.44ms
  2025-07-03 19:19:00 /api/status .................................. ~ 0.10ms
  2025-07-03 19:19:02 /api/consciousness/thinking-status ........... ~ 2.15ms
  2025-07-03 19:19:05 /api/thoughts/recent ......................... ~ 0.27ms
  2025-07-03 19:19:08 /api/thoughts/recent ......................... ~ 0.62ms
  2025-07-03 19:19:08 /api/status .................................. ~ 0.12ms
  2025-07-03 19:19:10 /api/status .................................. ~ 0.11ms
  2025-07-03 19:19:14 /api/consciousness/thinking-status ........... ~ 1.05ms
  2025-07-03 19:19:17 /api/consciousness/thinking-status ........... ~ 0.25ms
  2025-07-03 19:19:18 /api/status .................................. ~ 0.61ms
  2025-07-03 19:19:20 /api/status .................................. ~ 0.25ms
  2025-07-03 19:19:25 /api/thoughts/recent ......................... ~ 0.15ms
  2025-07-03 19:19:28 /api/thoughts/recent ......................... ~ 0.19ms
  2025-07-03 19:19:28 /api/status .................................. ~ 0.07ms
  2025-07-03 19:19:29 /api/consciousness/thinking-status ........... ~ 0.12ms
  2025-07-03 19:19:30 /api/status .................................. ~ 0.60ms
  2025-07-03 19:19:32 /api/consciousness/thinking-status ........... ~ 0.33ms
  2025-07-03 19:19:38 /api/status .................................. ~ 0.26ms
  2025-07-03 19:19:40 /api/status .................................. ~ 0.57ms
  2025-07-03 19:19:45 /api/consciousness/thinking-status ........... ~ 1.36ms
  2025-07-03 19:19:46 /api/thoughts/recent ......................... ~ 0.22ms
  2025-07-03 19:19:48 /api/consciousness/thinking-status ........... ~ 0.16ms
  2025-07-03 19:19:49 /api/thoughts/recent ......................... ~ 0.15ms
  2025-07-03 19:19:49 /api/status .................................. ~ 0.07ms
  2025-07-03 19:19:51 /api/status .................................. ~ 0.93ms
  2025-07-03 19:19:59 /api/status .................................. ~ 0.51ms
  2025-07-03 19:20:00 /api/consciousness/thinking-status ........... ~ 0.18ms
  2025-07-03 19:20:01 /api/status .................................. ~ 0.24ms
  2025-07-03 19:20:03 /api/consciousness/thinking-status ........... ~ 0.22ms
  2025-07-03 19:20:06 /api/thoughts/recent ......................... ~ 0.39ms
  2025-07-03 19:20:09 /api/thoughts/recent ......................... ~ 0.17ms
  2025-07-03 19:20:09 /api/status .................................. ~ 0.96ms
  2025-07-03 19:20:11 /api/status .................................. ~ 0.14ms
  2025-07-03 19:20:15 /api/consciousness/thinking-status ........... ~ 0.22ms
  2025-07-03 19:20:18 /api/consciousness/thinking-status ........... ~ 0.10ms
  2025-07-03 19:20:19 /api/status .................................. ~ 0.14ms
  2025-07-03 19:20:21 /api/status .................................. ~ 0.15ms
  2025-07-03 19:20:26 /api/thoughts/recent ......................... ~ 0.17ms
  2025-07-03 19:20:29 /api/thoughts/recent ......................... ~ 0.09ms
  2025-07-03 19:20:29 /api/status ................................ ~ 506.22ms
  2025-07-03 19:20:30 /api/consciousness/thinking-status ........... ~ 0.70ms
  2025-07-03 19:20:31 /api/status ................................ ~ 504.33ms
  2025-07-03 19:20:33 /api/consciousness/thinking-status ......... ~ 505.18ms
  2025-07-03 19:20:39 /api/status ................................ ~ 505.52ms
  2025-07-03 19:20:41 /api/status ................................ ~ 510.49ms
  2025-07-03 19:20:45 /api/consciousness/thinking-status ......... ~ 506.25ms
  2025-07-03 19:20:51 /api/thoughts/recent ......................... ~ 0.38ms
  2025-07-03 19:20:51 /api/consciousness/thinking-status ........... ~ 0.80ms
  2025-07-03 19:20:51 /api/thoughts/recent ......................... ~ 1.01ms
  2025-07-03 19:20:51 /api/status .................................. ~ 1.37ms
  2025-07-03 19:20:51 /api/status .................................. ~ 1.11ms
  2025-07-03 19:20:59 /api/status .................................. ~ 0.14ms
  2025-07-03 19:21:00 /api/consciousness/thinking-status ........... ~ 0.17ms
  2025-07-03 19:21:01 /api/status .................................. ~ 0.25ms
  2025-07-03 19:21:03 /api/consciousness/thinking-status ........... ~ 0.22ms
  2025-07-03 19:21:06 /api/thoughts/recent ......................... ~ 0.53ms
  2025-07-03 19:21:10 /api/thoughts/recent ......................... ~ 0.22ms
  2025-07-03 19:21:10 /api/status .................................. ~ 0.92ms
  2025-07-03 19:21:12 /api/status .................................. ~ 0.64ms
  2025-07-03 19:21:16 /api/consciousness/thinking-status ........... ~ 0.62ms
  2025-07-03 19:21:19 /api/consciousness/thinking-status ........... ~ 0.15ms
  2025-07-03 19:21:20 /api/status .................................. ~ 0.43ms
  2025-07-03 19:21:22 /api/status .................................. ~ 1.34ms
  2025-07-03 19:21:27 /api/thoughts/recent ......................... ~ 0.42ms
  2025-07-03 19:21:30 /api/thoughts/recent ......................... ~ 0.16ms
  2025-07-03 19:21:30 /api/status .................................. ~ 0.57ms
  2025-07-03 19:21:31 /api/consciousness/thinking-status ........... ~ 0.73ms
  2025-07-03 19:21:32 /api/status .................................. ~ 0.25ms
  2025-07-03 19:21:34 /api/consciousness/thinking-status ........... ~ 0.78ms
  2025-07-03 19:21:40 /api/status .................................. ~ 0.43ms
  2025-07-03 19:21:42 /api/status .................................. ~ 0.10ms
